delta,theta,alpha,beta,gamma,EEGI2,heart rat2,PEI2,AI2,NA2,ELI2,BP2,CNSA2,LFHFR2,DS2,SYN2,VI2,ARI2,AGR2,Label
4.617665623,2.340351295,2.341026742,2.547254923,1.764421163,0.999711474,1.088093048,1.088407081,1.973065169,0.506971906,0.918773883,0.919039049,0.544125021,2.972207363,1.000288609,1.423407528,0.999711474,1.837812931,1.326795887,0
37.84390196,2.94593743,2.897851926,4.360641065,3.762383098,1.016593499,1.504783949,1.480221888,12.8461323,0.076573814,0.675574391,0.664547227,0.746200932,14.07588808,0.983677351,5.619601677,1.016593499,1.340121617,0.770217134,0
36.04781297,2.056619716,2.357027188,2.92348265,2.453035414,0.872548152,1.240326232,1.421498893,17.52769979,0.065386136,0.703482785,0.806239499,0.662373478,16.16631021,1.146068556,7.216051831,0.872548152,1.509722284,0.96086146,0
23.93849628,3.110056907,2.458702572,2.717576823,2.313921827,1.264917905,1.105288966,0.873802925,7.697124842,0.102709149,1.144422811,0.904740779,0.488003986,11.00114893,0.790565139,5.225481686,1.264917905,2.04916359,1.06256942,0
25.04461815,3.39524073,2.834147538,2.709216686,2.23854243,1.197976,0.955919425,0.797945389,7.376389522,0.113163935,1.253218595,1.046113274,0.434908946,10.03471361,0.834741264,5.130433024,1.197976,2.29933187,1.266068268,0
24.00741719,2.80783462,2.076777734,2.460586817,1.772831414,1.352014987,1.184809899,0.876328969,8.550153568,0.086505671,1.141123979,0.844017256,0.503742496,12.91195075,0.739636772,5.909873785,1.352014987,1.985141235,1.171446826,0
14.13325521,1.111312293,1.971254418,4.362365323,3.365964005,0.563758936,2.212989497,3.925418041,12.717627,0.139476319,0.254749937,0.451877427,1.415173047,7.733434796,1.773807805,2.406928128,0.563758936,0.706627364,0.585643345,1
5.554072652,1.627507595,2.388204272,3.642089026,3.16315969,0.68147755,1.525032456,2.237832276,3.41262472,0.429991543,0.446861014,0.655723749,0.906959749,3.007104682,1.467399771,1.190917239,0.68147755,1.102584763,0.755005914,1
5.167917893,2.039422555,2.697354446,2.910365681,1.830779925,0.756082523,1.078970428,1.427053787,2.534010365,0.521942202,0.700744435,0.92680946,0.614418977,2.672003473,1.32260695,1.285253237,0.756082523,1.627553895,1.473336259,1
17.24450749,2.990740211,2.126492915,2.36762489,1.830539175,1.406419081,1.113394205,0.791651806,5.765966374,0.123314216,1.263181606,0.898154486,0.462676769,9.515784208,0.711025621,4.502607315,1.406419081,2.161336092,1.161675721,0
27.65670105,4.879314667,2.574336165,2.170577709,1.573113225,1.895368109,0.843160166,0.444852988,5.66815279,0.093081823,2.247933648,1.186014283,0.291210007,12.63860414,0.527601997,6.857029776,1.895368109,3.433947931,1.636459553,0
25.48939269,3.700661034,4.780108835,2.330207358,1.522103392,0.774179242,0.48747998,0.629673277,6.887794493,0.187533257,1.588125203,2.051366295,0.274763659,6.106566761,1.291690536,4.105310219,0.774179242,3.639491497,3.140462639,0
59.88831742,6.830020805,5.308749608,4.484090179,2.788057965,1.28655923,0.844660327,0.656526577,8.768394582,0.08864416,1.523167584,1.18390786,0.369402339,12.56761821,0.777266975,6.812971486,1.28655923,2.707075444,1.904103026,0
71.87817664,9.102504936,4.606120064,4.950941376,3.906920689,1.97617622,1.074861555,0.543909771,7.896527071,0.064082316,1.838540238,0.930352374,0.361155213,17.58110523,0.506027747,8.473387147,1.97617622,2.768892612,1.178964312,0
159.6517701,8.383840695,6.538108866,7.572820023,4.544591522,1.282303624,1.158258478,0.903263826,19.04279624,0.040952311,1.107096256,0.863365146,0.507495351,25.70095026,0.779846505,11.90818918,1.282303624,1.970461402,1.438657101,0
60.10221383,8.149145525,5.675893054,4.827646485,3.571986334,1.435746841,0.850552757,0.592411372,7.375278015,0.094437338,1.688016211,1.175706024,0.349195878,12.02477896,0.696501619,6.497939014,1.435746841,2.863722235,1.589001895,0
25.470032,3.848554919,2.157363652,2.25976548,1.594881905,1.783915714,1.047466188,0.587172465,6.618076794,0.084702039,1.703077135,0.954684754,0.37625643,13.5900069,0.560564601,6.637475619,1.783915714,2.657761889,1.352679245,0
27.62862804,5.737254723,2.887987619,2.440247287,1.47899894,1.986592562,0.844964594,0.425333614,4.81565302,0.10452881,2.351095626,1.183481541,0.282919272,11.55333303,0.503374481,6.262089293,1.986592562,3.534577167,1.952663752,0
17.97407311,3.467451846,2.024585403,2.458417251,1.646786629,1.71267255,1.214281821,0.708998239,5.183654716,0.11263921,1.410440739,0.823532052,0.447633026,10.59057569,0.583882774,4.782849043,1.71267255,2.233972791,1.229415741,1
29.84823502,4.154388769,3.328893086,2.194227072,1.444579679,1.247979031,0.659146153,0.528170856,7.184747668,0.111527301,1.89332673,1.517114216,0.293217216,10.21439347,0.801295514,6.156415724,1.247979031,3.410440947,2.304402543,1
23.36641952,3.571615105,4.449803096,2.365659424,1.478099167,0.802645651,0.531632383,0.662350045,6.542255767,0.190435813,1.509775696,1.880999036,0.294917852,6.053758793,1.245879795,3.952488117,0.802645651,3.390774732,3.010490227,1
72.2835,2.3367,1.9516,1.8342,1.2068,1.1973,0.9398,0.7849,30.9338,0.027,1.274,1.064,0.4277,38.2349,0.8352,19.7105,1.1973,2.338,1.6171,0
20.3586,2.0973,1.7217,1.8497,1.3146,1.2181,1.0743,0.8819,9.7073,0.0846,1.1339,0.9308,0.4843,13.0429,0.8209,6.2878,1.2181,2.0647,1.3097,0
26.2246,2.4495,2.5137,1.8268,1.324,0.9745,0.7267,0.7458,10.7062,0.0959,1.3409,1.376,0.3681,11.4073,1.0262,6.6063,0.9745,2.7169,1.8986,0
29.8097,3.1619,3.0441,2.0808,1.491,1.0387,0.6835,0.6581,9.4277,0.1021,1.5196,1.463,0.3353,10.8314,0.9627,6.4337,1.0387,2.9826,2.0416,0
51.6164,2.8305,2.3042,1.812,1.4536,1.2284,0.7864,0.6402,18.2357,0.0446,1.5621,1.2716,0.3529,23.6296,0.8141,13.2275,1.2284,2.8337,1.5852,0
227.5545,13.0605,9.2121,4.2544,3.0301,1.4178,0.4618,0.3257,17.4231,0.0405,3.0699,2.1653,0.191,26.1195,0.7053,17.8677,1.4178,5.2352,3.0402,0
189.071,7.5469,4.7865,3.8236,2.8331,1.5767,0.7988,0.5066,25.0528,0.0253,1.9738,1.2518,0.31,41.0777,0.6342,22.8359,1.5767,3.2256,1.6895,0
189.5021,11.8138,6.3546,3.9476,3.1662,1.8591,0.6212,0.3341,16.0407,0.0335,2.9927,1.6097,0.2173,31.6806,0.5379,19.5412,1.8591,4.6024,2.007,0
79.9106,5.6499,3.4674,2.733,1.9498,1.6294,0.7882,0.4837,14.1438,0.0434,2.0673,1.2687,0.2998,24.6756,0.6137,13.7991,1.6294,3.336,1.7783,0
24.7229,1.827,1.7807,1.7303,1.2052,1.026,0.9717,0.9471,13.532,0.072,1.0559,1.0291,0.4796,14.9095,0.9747,7.5618,1.026,2.085,1.4775,1
21.6516,2.4363,2.2794,1.9246,1.299,1.0688,0.8443,0.79,8.8871,0.1053,1.2659,1.1844,0.4081,10.5675,0.9356,5.7297,1.0688,2.4502,1.7548,1
20.2185,2.0414,2.6306,1.8345,1.3171,0.776,0.6974,0.8987,9.9044,0.1301,1.1127,1.434,0.3927,8.4618,1.2887,4.9852,0.776,2.5467,1.9973,1
106.1035519,2.361890174,1.985541088,2.095276409,1.473228599,1.189544849,1.055267213,0.887118475,44.92315224,0.018713239,1.127245152,0.947627282,0.481957341,54.62764922,0.840657669,26.57934155,1.189544849,2.074872434,1.347748129,0
4.436490468,1.061068472,1.456642283,1.504941336,1.07400789,0.728434486,1.0331578,1.418326315,4.181153793,0.328332112,0.705056368,0.967906355,0.59774195,3.774131099,1.372807053,1.856290298,0.728434486,1.672962723,1.356267768,0
6.141433379,1.761961174,2.006472086,1.79243738,1.051950891,0.878138892,0.893327843,1.017296752,3.485566805,0.326710714,0.982997338,1.119409865,0.47564525,3.938950664,1.13877202,2.080437722,0.878138892,2.102407204,1.907381897,0
6.228923113,1.603507149,1.966024667,1.503348615,0.996129162,0.815608866,0.764664167,0.937537831,3.884562109,0.315628341,1.066623625,1.307763646,0.421161287,3.983892163,1.226077893,2.257592258,0.815608866,2.374387271,1.973664403,0
7.991991081,1.232100209,1.341723037,1.519875364,1.26136734,0.918296977,1.132778765,1.233564733,6.486478149,0.16788345,0.810658714,0.88278491,0.59051272,6.874810252,1.088972332,3.223405243,0.918296977,1.693443624,1.063705231,0
8.585161223,1.086785141,1.167137654,1.15084011,0.825178617,0.931154211,0.986036314,1.058939865,7.899593857,0.135948251,0.944340688,1.014161432,0.51059429,8.286894295,1.073935969,4.172579442,0.931154211,1.95850212,1.414406081,0
40.79289572,2.132554891,1.87911231,2.166329187,1.679465538,1.134873568,1.152847106,1.015837481,19.12864982,0.046064695,0.984409435,0.867417713,0.540007204,22.84347263,0.881155424,10.61081977,1.134873568,1.851827148,1.118875182,0
181.2767977,3.491859259,2.785180208,3.221202243,2.951119993,1.253728304,1.156550744,0.922489139,51.91411916,0.01536424,1.084023602,0.864639969,0.513172214,66.33992888,0.797620981,30.76205327,1.253728304,1.948663572,0.943770573,0
5.796007218,1.219385756,1.228761828,1.280034182,0.920302874,0.992369497,1.041726845,1.049736866,4.753218732,0.212001432,0.952619683,0.959944543,0.522858258,5.709318777,1.007689176,2.796318612,0.992369497,1.912564226,1.335171129,0
285.2425945,6.111334199,3.651936749,3.025457756,1.98323483,1.673450177,0.828452945,0.495056833,46.67435705,0.012802915,2.019970098,1.207069159,0.309881573,79.78066125,0.597567835,43.63287634,1.673450177,3.227039257,1.841404101,1
7.090739772,1.255552977,1.307285126,1.372349509,1.033227098,0.960427799,1.049770614,1.093023978,5.647503452,0.184365125,0.914893013,0.952589058,0.535480375,6.384447111,1.041202682,3.114712968,0.960427799,1.867482071,1.265244716,1
4.841085427,1.617345556,2.089085235,1.782332708,1.117377647,0.7741884,0.853164188,1.102011071,2.99322888,0.431532405,0.9074319,1.172107332,0.480875756,3.091511478,1.291675256,1.668233985,0.7741884,2.079539233,1.869632207,1
44.21369791,1.690507924,1.781032742,1.497091061,1.112924151,0.94917285,0.840574699,0.885586539,26.1540909,0.040282375,1.129195123,1.189662265,0.431246874,25.77392585,1.053548887,14.00319469,0.94917285,2.318857387,1.600318172,0
63.99682728,1.459267543,2.385364316,1.898071452,1.20842158,0.611758771,0.795715539,1.30070148,43.85544488,0.037273165,0.768815916,1.256730516,0.493693941,27.44071183,1.634631243,15.28121311,0.611758771,2.025546433,1.973950446,0
51.05898586,1.693975318,2.485791,1.815790521,1.183875398,0.681463292,0.730467896,1.071910849,30.14151701,0.048684692,0.932913405,1.368985558,0.434423933,21.2218007,1.467430472,12.26362,0.681463292,2.301898963,2.099706611,0
56.10518558,2.351239649,2.694749649,1.866470516,1.240144533,0.872526192,0.692632251,0.793824022,23.86195963,0.048030313,1.259725042,1.443767596,0.369891889,21.69271096,1.1460974,12.81596221,0.872526192,2.703492638,2.172931926,0
61.5185918,1.624319939,2.761205537,1.873495302,1.185243405,0.58826477,0.678506282,1.153402884,37.87344495,0.044884082,0.86699974,1.473825707,0.427199731,22.86787814,1.69991482,13.62394552,0.58826477,2.340825446,2.329652733,0
69.56232485,1.775665064,2.220403759,1.678542843,1.109219528,0.799703683,0.75596289,0.945303749,39.1753638,0.031919631,1.057861032,1.322816256,0.420048532,32.12838639,1.250463167,18.29673427,0.799703683,2.380677289,2.001771249,0
54.80989507,1.571773975,1.773368989,1.609610912,1.195184925,0.886320887,0.907657077,1.02407276,34.87135934,0.032354906,0.976493116,1.101737678,0.481178512,31.79353502,1.128259545,16.66627373,0.886320887,2.078230794,1.483761176,0
49.23970924,1.609610471,2.876641135,1.970017434,1.361648598,0.559545107,0.684832533,1.22390943,30.59107164,0.058421164,0.817053922,1.460211004,0.439123261,17.67662956,1.787166017,10.49162407,0.559545107,2.277264926,2.112616382,0
53.48802248,1.580889032,2.829774056,1.947860809,1.340933679,0.558662635,0.688344995,1.232130004,33.83414104,0.052904817,0.811602669,1.452759891,0.441625391,19.46053304,1.78998905,11.52639602,0.558662635,2.26436256,2.110301277,0
254.6112184,2.167460542,2.02978785,1.719959372,1.359703771,1.067826148,0.847359182,0.793536647,117.4698286,0.007972107,1.260181245,1.180137091,0.409782603,126.5051808,0.936482031,68.47893036,1.067826148,2.440318336,1.492816224,1
64.05043775,1.444145106,1.828764472,1.744052563,1.188650363,0.789683488,0.953678065,1.207671276,44.35180195,0.028551943,0.828039898,1.048571878,0.532875266,35.81356914,1.266330138,18.33135652,0.789683488,1.876611776,1.538521779,1
61.00807322,1.698647074,2.645359018,2.000611838,1.177724838,0.642123456,0.756272334,1.177767806,35.91568499,0.043360803,0.849063792,1.322275,0.460545357,23.70442721,1.557332926,13.49701112,0.642123456,2.171338793,2.246160507,1
70.18231384,1.976493363,1.88296668,2.238083576,1.758532225,1.049669855,1.18859436,1.132350666,35.50849963,0.026829647,0.883118658,0.841329922,0.579895517,38.32187153,0.952680497,17.50981005,1.049669855,1.72444858,1.070760407,0
12.2314166,1.734241796,2.053862934,2.151273387,1.698266616,0.844380493,1.047427923,1.240469116,7.052889985,0.167917012,0.806146632,0.954719631,0.5679023,6.799703216,1.184300216,3.321095282,0.844380493,1.760866263,1.209387804,0
6.48156737,1.35104435,2.211045152,2.319146956,1.473673011,0.611043311,1.048891722,1.716558717,4.797449743,0.34112816,0.582560905,0.953387256,0.65106364,3.542492886,1.636545204,1.728980037,0.611043311,1.535948161,1.50036347,0
5.936247821,1.331954134,2.21192847,1.863373967,1.582552155,0.602168719,0.842420536,1.398977577,4.456795973,0.372613903,0.71480774,1.187055583,0.525800139,3.285911842,1.660664143,1.783475476,0.602168719,1.901863323,1.397697045,0
45.41056828,2.144802388,3.187140154,4.570377829,3.557503279,0.672955152,1.434005914,2.130908588,21.17237864,0.070184987,0.469283387,0.697347194,0.85716937,14.92101645,1.485983124,6.130230156,0.672955152,1.166630581,0.895892401,0
145.4513885,3.250068483,3.348020971,6.348747487,6.191929231,0.970743168,1.896268734,1.953419604,44.75333035,0.023018144,0.511922783,0.527351415,0.962209975,44.41473284,1.030138592,15.335156,0.970743168,1.039274198,0.540707241,0
14.82097516,1.726150192,2.131278655,3.402109476,2.605779499,0.809912954,1.596276239,1.97092321,8.586144607,0.143801513,0.507376439,0.626457987,0.881962989,7.763942699,1.234700587,2.990414726,0.809912954,1.133834426,0.817904453,0
66.65764331,3.459943611,4.472952491,5.624006776,3.288483457,0.773525678,1.257336577,1.625461975,19.26552881,0.06710337,0.615209716,0.795331988,0.708947489,15.67590692,1.292781905,6.944426046,0.773525678,1.410541704,1.360187013,0
107.8009256,11.74341802,9.77461844,14.34913434,12.14238975,1.201419584,1.467999435,1.221887386,9.179689035,0.090672862,0.818406026,0.681199172,0.66684218,12.23007777,0.832348676,4.955462143,1.201419584,1.499605199,0.804999562,0
15.67620248,1.744193441,1.996502132,2.125331466,1.75240249,0.873624632,1.064527521,1.218518208,8.98765132,0.127358787,0.820668902,0.939383886,0.568164777,8.725458211,1.14465637,4.226370499,0.873624632,1.760052788,1.13929428,1
11.2769964,1.724124405,1.972453166,2.277076965,1.696749949,0.874101568,1.154439053,1.320715001,6.540709226,0.174909444,0.757165626,0.866221562,0.615995991,6.591345758,1.144031811,3.059425491,0.874101568,1.623387188,1.162489008,1
5.209562032,1.350636515,2.22677916,2.146401264,1.399405337,0.606542642,0.963903966,1.589177577,3.857116236,0.427440761,0.629256299,1.037447749,0.599986543,2.946048115,1.648688699,1.500097849,0.606542642,1.666704047,1.591232434,1
15.97076262,2.040183991,2.775096977,2.87441939,2.229819436,0.735175746,1.03579061,1.408902041,7.828099175,0.173761081,0.709772554,0.965446096,0.596937003,6.490204401,1.360218975,3.188051055,0.735175746,1.67521865,1.244538877,0
8.80882645,1.850384252,2.473822608,2.836158784,2.113809789,0.747985828,1.146468132,1.532740446,4.76053903,0.280834527,0.652426184,0.872244044,0.655879535,4.308801555,1.336923726,2.007391347,0.747985828,1.524670228,1.170314671,0
29.3378049,2.411313973,3.688243346,3.085315275,1.979524624,0.65378386,0.836527036,1.279516193,12.16672952,0.125716404,0.781545404,1.195418626,0.505826097,8.608195256,1.529557489,4.687214011,0.65378386,1.97696403,1.863196497,0
40.00533748,3.141979094,3.499297394,3.413230222,2.721546313,0.897888559,0.975404442,1.086331296,12.73252822,0.087470763,0.920529495,1.025215753,0.513941895,12.33027997,1.113723958,6.241901511,0.897888559,1.945745249,1.285775435,0
178.0091486,4.361768454,4.237960013,4.475612824,2.85030947,1.02921416,1.056077171,1.026100507,40.81123298,0.02380754,0.974563401,0.946900498,0.520436528,43.03271302,0.971615082,20.9295223,1.02921416,1.921463899,1.486842064,0
139.1910296,5.638666667,6.105647468,5.830566181,3.933566242,0.92351658,0.954946418,1.034032782,24.68509628,0.043865237,0.967087328,1.047179173,0.496458636,23.72061227,1.082817593,12.13363806,0.92351658,2.0142665,1.552191343,0
30.35153234,2.635909383,5.055383533,5.195277962,4.364406133,0.521406411,1.027672367,1.970962278,11.5146342,0.166561064,0.507366382,0.973072773,0.675475244,6.525210501,1.917889729,3.218079315,0.521406411,1.480439155,1.158321059,0
122.516539,11.21627725,7.508116589,7.280977444,4.536534664,1.493886931,0.96974752,0.649143854,10.92310188,0.061282474,1.540490591,1.031196243,0.388849834,17.81176607,0.669394704,9.042664548,1.493886931,2.571686835,1.655033444,0
19.90728337,2.397639612,4.235142828,5.015858585,3.884451997,0.566129576,1.18434225,2.091998547,8.302867231,0.212743384,0.478011804,0.844350525,0.756222389,5.266628278,1.766380071,2.411081999,0.566129576,1.322362329,1.090280645,0
130.1241581,2.523768964,3.097277911,3.009631592,2.21572832,0.814834521,0.971702146,1.192514701,51.55945729,0.023802482,0.838564085,1.029121943,0.535421899,42.82726022,1.227243046,21.72095836,0.814834521,1.867686028,1.397859964,1
7.987395271,1.591459544,2.524470051,2.801294731,2.176311773,0.630413319,1.109656551,1.760204801,5.018911917,0.316056733,0.56811571,0.901179738,0.680598311,3.794402239,1.586260902,1.79858766,0.630413319,1.469295448,1.159976288,1
13.21461532,1.765502966,3.211435816,2.832100144,2.058770848,0.549755021,0.881879728,1.604132193,7.484901229,0.243021514,0.62339002,1.133941475,0.569044601,4.664617058,1.818992025,2.478700944,0.549755021,1.757331496,1.559880168,1
177.4645955,2.214417423,1.949144023,2.453844538,1.890441062,1.136097383,1.25893444,1.108121944,80.14053434,0.010983284,0.902427757,0.794322538,0.589361913,92.1835487,0.880206235,40.80842147,1.136097383,1.696750295,1.031052521,0
7.220519186,1.600141841,1.516749078,1.687688697,1.293719741,1.054981252,1.112701318,1.054711935,4.512424462,0.210060944,0.948126182,0.898713773,0.541465435,5.81550446,0.947884143,2.752639198,1.054981252,1.846839955,1.172393858,0
6.847916093,1.45668103,2.102221584,1.712509701,1.204136275,0.692924591,0.814619027,1.175624358,4.701040208,0.306987053,0.850611841,1.227567693,0.48119038,3.950390952,1.443158482,2.176980894,0.692924591,2.078179534,1.745833614,0
6.228250769,1.472568572,3.087771843,1.831564392,1.043173677,0.476903297,0.59316701,1.243788865,4.229514936,0.495768709,0.803994977,1.68586584,0.401628875,2.493972914,2.09686116,1.565418376,0.476903297,2.489860817,2.959978679,0
8.314075307,2.047730215,1.702255191,1.627436887,1.222580585,1.20295137,0.95604754,0.794751611,4.060141931,0.204743778,1.258254763,1.045973091,0.433984859,6.087104669,0.831288799,3.111941068,1.20295137,2.304227854,1.392346003,0
4.791612628,1.83706361,1.71221226,1.40169027,1.003670219,1.07291815,0.818642818,0.763005844,2.60829979,0.357335284,1.310605952,1.221533956,0.394922886,3.871410334,0.932037547,2.128735943,1.07291815,2.532139908,1.705951047,0
10.17128092,1.915170349,2.705589527,1.886614915,1.138469359,0.707856949,0.697302712,0.985089873,5.31090142,0.266002832,1.015135804,1.43409739,0.408291053,4.467215427,1.412714816,2.631949737,0.707856949,2.449233194,2.376515016,0
10.32833462,1.832517582,1.606919817,1.583253832,1.207098298,1.140391426,0.985272454,0.863977431,5.636144899,0.155583632,1.157437642,1.014947689,0.460323491,7.567802744,0.876891896,3.811971867,1.140391426,2.17238533,1.331225319,0
6.908948554,1.846885913,1.949540534,1.810094696,1.438939816,0.947344198,0.92847246,0.980079324,3.740863745,0.282176154,1.020325576,1.077037869,0.476789086,4.491229762,1.055582546,2.328905314,0.947344198,2.097363444,1.354845083,0
359.3406877,3.005759841,2.226082829,2.679074694,2.668856975,1.350246183,1.203492817,0.891313623,119.5506982,0.006194909,1.121939544,0.830914806,0.512070959,162.7731201,0.740605686,73.87050179,1.350246183,1.95285435,0.834095963,1
12.19872206,1.495880039,1.559923384,1.669021161,1.283275664,0.958944558,1.069937907,1.115745325,8.154879898,0.127875967,0.896261877,0.934633677,0.546180801,8.779022253,1.042813155,4.241200774,0.958944558,1.830895554,1.21557934,1
6.276318838,1.40660317,2.215920633,1.756306753,1.247182425,0.634771458,0.792585586,1.248615665,4.462039452,0.353060558,0.800886957,1.261693397,0.484829596,3.467146744,1.57537014,1.93415967,0.634771458,2.062580353,1.776741388,1
10.88801159,1.557625374,1.623706476,1.753056544,1.31756602,0.959302311,1.079663455,1.125467377,6.990134968,0.149127916,0.888519757,0.926214549,0.551044854,7.664954937,1.042424259,3.685670832,0.959302311,1.814734305,1.232353029,0
7.60578347,1.871083435,2.198232335,1.902216333,1.205292552,0.851176377,0.865339074,1.016638969,4.064908773,0.289021157,0.983633355,1.155616371,0.467453607,4.311130699,1.174844635,2.311178037,0.851176377,2.139249726,1.823816411,0
4.748800464,2.567489068,5.06949544,2.072842583,1.258615797,0.506458502,0.408885383,0.807342321,1.849589361,1.067531786,1.238631958,2.445673145,0.271421604,1.44319876,1.974495433,1.024354981,0.506458502,3.684305103,4.027833952,0
5.447112754,3.016107262,3.95551121,2.165128371,1.255759816,0.762507575,0.547370051,0.71785523,1.806007639,0.726166575,1.393038538,1.826917638,0.310563233,2.139602081,1.311462381,1.382734582,0.762507575,3.219956176,3.149894716,0
6.106386881,1.985023346,2.713845547,3.020418733,2.540947424,0.731443006,1.112966335,1.521603632,3.076229251,0.444427384,0.657201375,0.898499773,0.64279698,2.981529379,1.367160519,1.411063361,0.731443006,1.555701149,1.068044746,0
3.653993458,1.444940292,1.669218506,1.637170816,1.140809556,0.865638793,0.980800782,1.133037002,2.528819687,0.456820332,0.88258371,1.019575043,0.525718476,3.054683214,1.15521625,1.542145602,0.865638793,1.902158753,1.463187696,0
12.94562523,1.747784412,2.005505263,1.847563345,1.346557999,0.871493306,0.921245822,1.05708881,7.406877608,0.154917606,0.94599431,1.085486605,0.492251733,7.326537561,1.147455744,3.813430575,0.871493306,2.031480915,1.489356763,0
6.761522237,1.801378482,2.625341079,3.192865479,2.477151682,0.686150267,1.216171683,1.772456766,3.753526704,0.388276632,0.564188656,0.82225233,0.721271234,3.261633616,1.457406706,1.471742303,0.686150267,1.386440986,1.059822496,0
4.66207994,1.697154981,2.127900989,1.996275142,1.428015526,0.797572345,0.938142871,1.176247994,2.746997176,0.456427392,0.850160855,1.065935724,0.521894361,2.988501324,1.253804757,1.541940674,0.797572345,1.916096579,1.490110541,0
12.21985389,1.499769591,1.61930766,1.778868624,1.339430434,0.92617952,1.098536534,1.186094607,8.147820816,0.132514486,0.843103066,0.910301996,0.570318874,8.472524293,1.079704289,4.03734896,0.92617952,1.753405062,1.208952416,1
7.36269249,1.830458969,2.107527836,1.910365926,1.22947741,0.868533709,0.906448728,1.043654055,4.02232042,0.286244175,0.958171911,1.103206358,0.485112323,4.362054585,1.151365789,2.288052399,0.868533709,2.061378269,1.714165562,1
5.041064356,2.344188396,4.928968704,2.046574484,1.197157174,0.475594092,0.415213528,0.873041812,2.150451885,0.977763495,1.145420513,2.408399373,0.281387361,1.498336304,2.102633351,1.058735148,0.475594092,3.553819886,4.117227721,1
26.00194116,1.85141193,2.300223956,1.902494546,1.549004603,0.804883336,0.827091006,1.027591167,14.04438458,0.088463547,0.973149665,1.209056794,0.458251783,12.10897444,1.242416082,6.627461031,0.804883336,2.182206459,1.48496909,0
