delta,theta,alpha,beta,gamma,EEGI2,heart rat2,PEI2,AI2,NA2,ELI2,BP2,CNSA2,LFHFR2,DS2,SYN2,VI2,ARI2,AGR2,Label
8.193322202,3.196073902,5.731885671,4.018459243,2.553471756,0.557595543,0.701071074,1.257311115,2.563558432,0.699580162,0.795348095,1.426388903,0.450098279,1.987024298,1.793414623,1.168101868,0.557595543,2.221736998,2.244742147,1
8.584551329,4.259219493,7.033041637,4.183612609,2.423705717,0.605601348,0.594851108,0.982248653,2.015522173,0.819267236,1.018072152,1.681092944,0.370484933,1.826204292,1.651251279,1.14506256,0.605601348,2.699165096,2.901772104,1
116.5958133,3.095383461,3.551547404,6.466542406,4.998015614,0.8715591,1.820767589,2.089092511,37.66764756,0.030460334,0.478676744,0.549218915,0.972861391,33.70114012,1.147369122,11.94750686,0.8715591,1.027895659,0.710591498,0
8.524570706,3.650723212,3.948255556,6.276013206,4.125941968,0.924642076,1.589566105,1.719115047,2.335036159,0.463161805,0.581694635,0.629102493,0.82590219,3.083714756,1.081499562,1.190822953,0.924642076,1.210797128,0.95693434,0
10.84615495,5.048903852,6.228155842,5.810172092,3.921640586,0.810657919,0.932888039,1.150778914,2.148219745,0.574227076,0.868976645,1.071939995,0.515220479,2.552129266,1.233565943,1.320370975,0.810657919,1.94091664,1.588150598,0
15.53464132,4.749475744,5.735368325,5.013728393,3.529048418,0.828103005,0.87417723,1.055638277,3.270811801,0.369198632,0.947294183,1.143932793,0.47818817,3.536672086,1.207579243,1.887053172,0.828103005,2.091226977,1.625188336,0
35.68893868,5.606053587,4.57443205,6.252883305,4.475565745,1.225519043,1.366920141,1.115380581,6.366142979,0.128175065,0.896554967,0.731571633,0.614202851,9.027348492,0.815980793,3.813964119,1.225519043,1.6281266,1.022090236,0
57.67405914,4.135809195,4.177554626,5.245355605,3.589666204,0.990007209,1.255604313,1.268277949,13.94504834,0.072433858,0.788470698,0.796429249,0.630954655,14.79570559,1.010093655,6.559530635,0.990007209,1.584899947,1.163772448,0
34.66841669,5.244199172,4.614212105,5.457084959,3.551435784,1.136531883,1.182668858,1.040594527,6.610812356,0.133095553,0.960989102,0.84554522,0.553546084,8.6499309,0.879869729,3.963006514,1.136531883,1.806534322,1.29925258,0
26.64309165,4.941672499,5.499451339,6.389568643,4.510804369,0.898575548,1.161855656,1.292997188,5.391513026,0.206411906,0.773396887,0.860692113,0.611961772,5.743257317,1.112872482,2.656633111,0.898575548,1.634089001,1.219173099,0
21.933884,4.101656518,3.805562122,4.88311603,3.45818165,1.077805692,1.283152363,1.190522904,5.347567232,0.173501516,0.83996704,0.779330677,0.617551664,6.841444096,0.927811021,2.996490382,1.077805692,1.619297717,1.100451771,0
14.36209771,3.03943446,3.713033406,6.464223444,4.6325576,0.818585272,1.740954831,2.126784943,4.725253301,0.25853002,0.470193286,0.574397441,0.95731273,4.68660803,1.221619829,1.709845043,0.818585272,1.044590727,0.801508308,1
9.327221842,4.165093353,4.132430034,5.984165741,4.479747591,1.007904143,1.448098502,1.436742285,2.239378821,0.443050471,0.69601905,0.690560759,0.721199021,3.264983335,0.992157842,1.333681358,1.007904143,1.386579808,0.922469391,1
12.73152007,4.991539166,6.122914741,5.747498003,3.736047929,0.815222713,0.938686597,1.151448043,2.550620089,0.480925664,0.868471666,1.06531829,0.517119244,2.894546142,1.226658659,1.493044903,0.815222713,1.933789956,1.638874784,1
23.5206472,5.309872109,6.201327922,8.505593207,5.519851166,0.856247593,1.371576107,1.601845211,4.429607102,0.263654646,0.624280045,0.729088233,0.738897177,4.649088014,1.167886494,1.960336841,0.856247593,1.353368278,1.123459263,0
36.68066563,7.504160823,5.878772245,7.395426391,5.799579176,1.276484359,1.257988247,0.985510114,4.888043646,0.160268963,1.014702929,0.794919986,0.552601313,7.515995622,0.783401687,3.328624776,1.276484359,1.809622916,1.013654968,0
101.1499663,8.486400979,6.271241082,9.067716545,6.433415845,1.353225122,1.44592058,1.068499658,11.91906516,0.061999438,0.935891736,0.691600918,0.614442098,17.48240353,0.738975344,7.14757612,1.353225122,1.627492654,0.974791811,0
77.25648662,7.922541344,6.781231911,8.71368535,6.501884495,1.168304144,1.284970853,1.099859877,9.751477874,0.087775567,0.909206728,0.778227769,0.592615596,12.56099616,0.855941499,5.497223801,1.168304144,1.687434497,1.042964069,0
101.5821083,8.86549815,5.277524159,10.69798471,8.20867409,1.679859321,2.027083986,1.206698657,11.45813879,0.051953284,0.828707312,0.493319471,0.756414327,20.92792058,0.595287943,6.913557957,1.679859321,1.322026783,0.642920416,0
522.0045473,29.37571711,9.334380828,12.29745045,9.463799257,3.147045064,1.317436119,0.418626392,17.76993376,0.0178818,2.388764828,0.759050086,0.317680686,59.0698274,0.317758399,25.48930126,3.147045064,3.147814914,0.986324897,0
574.4071805,30.12789979,10.38137021,10.17585961,6.594249861,2.90211207,0.980203904,0.337755359,19.06562304,0.01807319,2.960722824,1.020195896,0.251198296,58.23268683,0.344576631,29.40741947,2.90211207,3.980918721,1.574306469,0
86.90743806,6.938165509,5.660742549,8.032262697,5.611734056,1.225663497,1.41894153,1.157692575,12.52599667,0.065135306,0.863787176,0.704750674,0.637536417,16.57832038,0.815884623,6.853543242,1.225663497,1.56853785,1.008733217,0
342.349076,17.69498398,8.239540613,8.856998799,6.612459743,2.147569241,1.074938424,0.50053726,19.34723854,0.024067658,1.997853266,0.930285845,0.341513829,43.69710362,0.465642728,21.05947006,2.147569241,2.928139111,1.246062877,0
23.17303287,6.415136793,5.915060968,8.242464215,5.878708155,1.084542801,1.393470711,1.284846213,3.612242984,0.255256228,0.778303263,0.717632593,0.66847786,5.002174927,0.92204752,2.089925272,1.084542801,1.495935856,1.00618381,1
39.7365863,6.298451785,5.885181292,7.720258428,5.732122674,1.07022222,1.311813187,1.225739069,6.308945064,0.148104853,0.81583432,0.762303665,0.633658153,7.822195409,0.934385384,3.38357591,1.07022222,1.578137985,1.026701909,1
105.5021297,8.61179363,6.119223982,8.962197267,6.505954468,1.407334272,1.464597029,1.04068881,12.25088922,0.058000952,0.960902039,0.682781666,0.608389556,18.64843053,0.71056324,7.566523172,1.407334272,1.643683705,0.940557456,1
79.114,3.3015,3.1075,2.8807,1.9442,1.0624,0.927,0.8725,23.9628,0.0393,1.1461,1.0787,0.4495,26.5216,0.9412,13.7629,1.0624,2.2248,1.5983,0
26.8124,2.89,2.7937,2.8955,2.032,1.0344,1.0364,1.0019,9.2777,0.1042,0.9981,0.9648,0.5094,10.6318,0.9667,5.2208,1.0344,1.9629,1.3748,0
37.9178,3.7493,3.9374,2.968,2.3723,0.9522,0.7538,0.7916,10.1132,0.1038,1.2632,1.3266,0.3861,10.5825,1.0501,6.034,0.9522,2.5898,1.6597,0
41.0489,5.1977,4.5245,3.507,2.522,1.1488,0.7751,0.6747,7.8975,0.1102,1.4821,1.2901,0.3607,10.2214,0.8705,5.7582,1.1488,2.7722,1.794,0
81.8491,4.8294,3.4742,3.6556,2.8038,1.3901,1.0522,0.757,16.9482,0.0424,1.3211,0.9504,0.4402,24.9491,0.7194,12.1572,1.3901,2.2715,1.2391,0
314.8005,18.0119,11.1683,5.8825,3.7054,1.6128,0.5267,0.3266,17.4774,0.0355,3.0619,1.8986,0.2016,29.7998,0.6201,19.5189,1.6128,4.9605,3.0141,0
261.9145,10.2725,6.6206,5.728,4.2447,1.5516,0.8652,0.5576,25.4966,0.0253,1.7934,1.1558,0.3391,41.1121,0.6445,22.042,1.5516,2.9492,1.5597,0
215.3734,12.7928,7.975,5.4152,3.6125,1.6041,0.679,0.4233,16.8355,0.037,2.3624,1.4727,0.2608,28.6101,0.6234,17.0397,1.6041,3.8351,2.2076,0
115.2542,7.4777,5.0563,4.5255,3.3996,1.4789,0.895,0.6052,15.413,0.0439,1.6524,1.1173,0.3611,24.2732,0.6762,12.809,1.4789,2.7697,1.4873,0
31.7328,2.9696,2.8764,2.8096,1.8642,1.0324,0.9768,0.9461,10.6858,0.0906,1.057,1.0238,0.4806,12.0646,0.9686,6.1032,1.0324,2.0807,1.543,1
29.5532,3.4651,3.3006,2.8704,2.0804,1.0498,0.8697,0.8284,8.5289,0.1117,1.2072,1.1499,0.4243,10.0037,0.9525,5.3505,1.0498,2.357,1.5866,1
30.6501,3.1035,4.2075,3.1672,2.3682,0.7376,0.7527,1.0205,9.876,0.1373,0.9799,1.3285,0.4332,8.0222,1.3557,4.5769,0.7376,2.3083,1.7767,1
191.9349529,5.040495845,3.904964139,3.307240381,1.960913552,1.29079184,0.846932331,0.656133937,38.07858569,0.020345248,1.52407907,1.180731876,0.369711606,50.44231951,0.774718254,27.31140641,1.29079184,2.704810946,1.991400455,0
12.63230979,2.590806308,3.621191649,2.845110883,1.69705277,0.715456833,0.785683598,1.098156537,4.875821768,0.286661086,0.91061699,1.272776984,0.458002547,4.203896831,1.397708365,2.354222683,0.715456833,2.183393974,2.13381205,0
11.77965345,3.071891102,4.889919044,3.641800363,1.641623116,0.62820899,0.74475678,1.185523914,3.834658541,0.415115696,0.843508923,1.342720236,0.457408591,3.037175957,1.59182695,1.740744608,0.62820899,2.18622916,2.97870991,0
11.13482517,3.209845377,5.118083399,3.152455843,1.534249658,0.627157693,0.615944602,0.982120779,3.468959983,0.459646498,1.018204707,1.62352263,0.378540202,2.802742633,1.59449531,1.734429899,0.627157693,2.641727336,3.335886941,0
111.5486907,8.863025097,4.791654595,3.358830449,2.22241172,1.849679463,0.700975077,0.378971109,12.58584845,0.042955722,2.638723577,1.426584243,0.245983833,25.12946487,0.540634213,14.77356441,1.849679463,4.06530782,2.156060712,0
16.95982818,2.758157267,3.039974646,2.455584854,1.1983882,0.907296142,0.807764913,0.890299071,6.148970683,0.179245604,1.123218065,1.237983954,0.423513106,6.48623352,1.102175964,3.587985072,0.907296142,2.361202018,2.536719442,0
130.5935963,5.937272518,4.352689157,4.148714467,2.707499408,1.364046984,0.953138237,0.698757629,21.99555366,0.033330035,1.431111388,1.049165758,0.40318075,31.36701563,0.733112577,16.05980316,1.364046984,2.480277145,1.607641776,0
241.7048681,8.76151883,6.579383456,5.515422113,4.042893241,1.331662593,0.838288595,0.629505251,27.5870968,0.027220732,1.588549099,1.192906603,0.359523971,38.06836744,0.750940971,20.70859143,1.331662593,2.781455702,1.627394805,0
23.27928342,3.491510583,3.584936072,2.753182705,1.832817996,0.973939427,0.767986555,0.788536262,6.667395921,0.153996839,1.268172496,1.302106128,0.389062878,7.467579189,1.026757899,4.223776005,0.973939427,2.570278625,1.955969485,0
408.2834743,28.69116302,16.6782576,7.403639479,3.212108023,1.720273407,0.443909649,0.258045987,14.23028666,0.0408497,3.875278247,2.252710663,0.163185674,26.20025711,0.581302946,18.14535773,1.720273407,6.12798891,5.192309063,1
14.35817436,2.544455372,3.530249975,2.723397396,1.643056382,0.720757847,0.771446049,1.070326258,5.642926386,0.245870393,0.93429456,1.296266927,0.448317612,4.787941322,1.387428529,2.702843433,0.720757847,2.230561488,2.148587239,1
11.149897,3.041416482,4.549310631,3.557234584,1.617863281,0.668544474,0.781928268,1.169597984,3.666021103,0.408013691,0.854994634,1.278889689,0.468628964,3.119442623,1.495786801,1.750599437,0.668544474,2.133884323,2.811925262,1
35.1522695,2.624657452,3.273785823,2.608918158,1.519817601,0.801719353,0.796911679,0.994003296,13.39308849,0.093131564,1.006032882,1.254844202,0.442306222,11.53921759,1.247319272,6.421694357,0.801719353,2.260877083,2.154064948,0
29.72618376,2.139467897,4.053640477,3.062255363,1.687818332,0.527789257,0.755433389,1.431316341,13.89419481,0.13636599,0.698657572,1.323743449,0.494461775,7.860996021,1.894695631,4.478094168,0.527789257,2.022401022,2.40170426,0
26.60929697,2.774422679,4.959643692,2.916859729,1.610494425,0.559399596,0.588118807,1.051339348,9.590931179,0.186387626,0.951167672,1.700336716,0.377144388,5.924562625,1.787630894,3.730553785,0.559399596,2.651504388,3.079578305,0
44.52172948,3.210344058,3.664317995,2.786929581,1.49020257,0.876109569,0.760558878,0.868109315,13.86821122,0.082304035,1.15192866,1.314822599,0.405391503,13.02618212,1.141409746,7.398890365,0.876109569,2.466751259,2.458939522,0
44.62714631,2.639336432,5.217665688,2.985395462,1.525680011,0.505846213,0.572170706,1.131115922,16.90847206,0.116916857,0.884082684,1.74773016,0.379966228,9.05893278,1.976885412,5.762054174,0.505846213,2.631812843,3.419895162,0
60.56742863,2.76861266,4.245996144,2.625446321,1.554889472,0.652052561,0.618334599,0.948289502,21.87645441,0.070103622,1.054530286,1.617247365,0.374282643,14.91665069,1.533618698,9.217284669,0.652052561,2.67177765,2.730738242,0
44.68263644,2.66467925,3.622261294,2.522894094,1.393312735,0.735639711,0.696496992,0.946790911,16.7684859,0.081066418,1.056199408,1.435756381,0.401291228,13.07120383,1.359361091,7.704819927,0.735639711,2.491955789,2.599747496,0
40.5912432,2.706928799,4.591622134,3.033314909,1.579846834,0.589536491,0.660619454,1.120574324,14.99531248,0.113118539,0.89239953,1.513730777,0.415605089,9.429820385,1.696247842,5.678495672,0.589536491,2.406130307,2.906371704,0
39.28439256,2.589115615,5.732904703,3.254384813,1.38869009,0.451623697,0.567667698,1.256948432,15.17290009,0.145933393,0.795577586,1.761593982,0.391057062,7.304064928,2.214232794,4.659192085,0.451623697,2.557171569,4.128282287,0
247.4436592,3.299363031,3.204572848,2.549112609,1.499454687,1.029579662,0.795460965,0.772607496,74.99740311,0.012950717,1.294318273,1.257132712,0.391933847,78.24538062,0.971270157,43.57954986,1.029579662,2.551450986,2.137158847,1
31.87024996,2.658252016,3.87383144,2.626746963,1.519108851,0.686207456,0.678074667,0.988148207,11.98917551,0.12155008,1.011993943,1.474763841,0.402130037,8.913269076,1.457285245,5.311604574,0.686207456,2.486757783,2.550068376,1
26.58101192,2.543537014,4.52559134,2.962133302,1.786013988,0.562034179,0.654529559,1.164572517,10.45041286,0.170256548,0.858684183,1.527814882,0.419023839,6.435523393,1.779251222,3.88963942,0.562034179,2.386499065,2.533905877,1
82.33611561,3.13749427,3.313887006,4.054505335,2.750226847,0.946771651,1.223489313,1.292274977,26.24263458,0.04024828,0.773829114,0.817334479,0.628470891,25.7925541,1.056220895,11.60003511,0.946771651,1.591163593,1.204950424,0
12.24256935,2.750314855,2.778750206,2.712618437,1.852574778,0.989766856,0.976200895,0.986293781,4.451333753,0.226974431,1.01389669,1.024379311,0.490610692,5.39554947,1.010338944,2.730263651,0.989766856,2.038276001,1.499939564,0
12.14997985,2.784202756,2.805975432,2.876789583,1.670819417,0.992240604,1.025236911,1.033254341,4.363899082,0.230944863,0.96781592,0.975384313,0.514615006,5.322278463,1.007820075,2.627978206,0.992240604,1.943200233,1.67940078,0
13.0796438,2.799669065,2.994937404,2.867167766,1.727971266,0.934800527,0.957338127,1.024109529,4.671853527,0.228976985,0.976458057,1.044563014,0.494799393,5.302051668,1.069746936,2.708807228,0.934800527,2.021021071,1.733210189,0
51.04225597,2.734752588,3.517405602,5.039288779,4.252543139,0.777491395,1.432672074,1.842685441,18.66430484,0.068911641,0.542686222,0.697996435,0.806007882,15.2888278,1.286187869,6.284787813,0.777491395,1.240682657,0.827129905,0
155.1867026,3.575380539,3.819048588,5.881647288,5.494153926,0.936196662,1.540081817,1.645040919,43.40424771,0.02460938,0.607887614,0.649316153,0.795416007,41.57110846,1.068151641,16.36605096,0.936196662,1.257203767,0.69511132,0
22.18406919,2.8518629,3.068199308,3.723444483,2.892587051,0.929490758,1.213560173,1.305618332,7.77879932,0.138306425,0.765920618,0.824021769,0.628953608,8.159812832,1.075857927,3.686284625,0.929490758,1.589942387,1.06071114,0
77.01444515,5.685578523,6.71157946,8.56445094,4.906206425,0.847129734,1.276070855,1.506346435,13.54557761,0.087147021,0.663857913,0.783655544,0.690839864,12.32199129,1.180456735,5.413711646,0.847129734,1.447513457,1.36797739,0
116.6182052,14.77682517,14.39594017,19.3749941,16.20830201,1.026457807,1.345865145,1.311174348,7.891966227,0.12344505,0.76267508,0.743016493,0.664146641,9.12722815,0.974224165,3.890772737,1.026457807,1.505691572,0.888183115,0
29.1465275,2.848743059,3.159736632,3.586544335,2.339169127,0.901576109,1.135076987,1.258991864,10.23136411,0.108408682,0.794286308,0.880997511,0.596913782,10.12592956,1.109168699,4.742653132,0.901576109,1.675283819,1.350794432,1
11.56768038,2.84917649,2.729153582,2.738552208,1.857540573,1.04397807,1.003443788,0.961173244,4.060008366,0.2359292,1.04039517,0.996568031,0.490926886,5.282537769,0.957874527,2.636728717,1.04397807,2.036963201,1.469229594,1
10.25366845,2.586880369,2.766636382,2.77121764,1.647909731,0.935027236,1.001655894,1.071258522,3.963719613,0.269819177,0.933481489,0.998346843,0.517644339,4.641213029,1.069487563,2.318686764,0.935027236,1.931828332,1.678876173,1
20.40376987,3.096083493,3.054115473,2.746995413,1.624393713,1.013741465,0.899440587,0.887248493,6.590187223,0.149683882,1.127079965,1.111802174,0.446651471,7.694487512,0.986444804,4.050922975,1.013741465,2.238882139,1.880157162,0
13.27952969,2.90083635,3.348507018,2.965794298,1.699454609,0.866307382,0.88570646,1.022392834,4.57782794,0.252155543,0.978097622,1.129042233,0.474576947,4.832113522,1.154324689,2.562495078,0.866307382,2.107139855,1.970342132,0
19.42405819,4.662209547,4.903681621,3.111690599,1.77226655,0.950756984,0.634562119,0.667428301,4.166277383,0.252454022,1.498288277,1.575889847,0.325290195,4.911874301,1.051793484,3.005009259,0.950756984,3.074178124,2.766898479,0
48.40611556,4.44902136,4.95814582,4.103450186,2.452412574,0.897315553,0.827617891,0.922326475,10.88017153,0.102428087,1.084214785,1.208287074,0.436204663,10.66026269,1.114435157,5.832872805,0.897315553,2.292501859,2.021742129,0
299.1270867,8.973907948,5.948479696,6.42562975,4.744336047,1.508605292,1.080213782,0.71603473,33.33297917,0.019886129,1.396580304,0.925742679,0.430603326,51.79491406,0.662863908,24.89884189,1.508605292,2.322322982,1.253806568,0
193.3811316,6.132959499,6.962021638,7.00630493,5.562230675,0.880916466,1.006360694,1.142401956,31.53145421,0.036001556,0.875348641,0.993679508,0.535037421,28.65749369,1.135181414,14.28332092,0.880916466,1.869028149,1.251659999,0
51.84674621,4.126126347,4.255086253,4.570806837,3.653444256,0.969692763,1.074198398,1.107771903,12.56547712,0.082070459,0.902712911,0.930926728,0.545363428,13.154345,1.031254473,6.341893335,0.969692763,1.833639639,1.164678028,0
220.8656151,9.689188669,7.494599157,6.840042144,4.50978151,1.2928228,0.912662839,0.70594581,22.79505774,0.033932847,1.416539323,1.09569488,0.39805206,30.76279318,0.77350121,16.08375117,1.2928228,2.512234203,1.661854159,0
29.33154174,7.103506691,6.30934621,6.611616088,5.687979506,1.125870487,1.047908273,0.930753834,4.129163668,0.215104486,1.074397938,0.954281998,0.49293138,5.774773998,0.888201628,2.819840163,1.125870487,2.028679936,1.109242078,0
135.6505972,3.852178211,3.077400871,3.177613027,2.008514925,1.251763541,1.032563894,0.824887337,35.21399835,0.022686232,1.212286763,0.968463071,0.45855787,45.3313628,0.798872924,22.30255242,1.251763541,2.180749834,1.532177248,1
13.41640063,3.161985216,3.463536279,2.789092779,1.562734972,0.912935498,0.805273153,0.882070151,4.24303079,0.258156891,1.133696678,1.241814652,0.420962,4.786548924,1.095367638,2.651426415,0.912935498,2.37551133,2.216329922,1
17.89615892,3.232497827,3.877880866,2.945283268,1.638540274,0.833573268,0.759508445,0.911147795,5.536325121,0.216687887,1.097516786,1.316641054,0.414223123,5.448505892,1.199654594,3.096606843,0.833573268,2.41415784,2.366668021,1
171.5301394,3.482016223,3.670153501,3.909243223,2.418143283,0.948738581,1.065144339,1.122695293,49.26172895,0.021396552,0.89071363,0.938839896,0.54658144,47.68524138,1.054031132,23.09051261,0.948738581,1.829553526,1.517756837,0
10.76538759,2.761231959,3.381915151,2.877233177,1.662515769,0.81646991,0.850770362,1.042010675,3.898762492,0.314147087,0.959683067,1.175405309,0.468364688,3.999692172,1.224784879,2.161095862,0.81646991,2.135088376,2.034215383,0
14.16962016,2.882057787,3.640034827,3.167998368,1.95764196,0.791766542,0.870320895,1.099214035,4.916494118,0.256890078,0.909740932,1.149001484,0.485733423,4.684482088,1.262998557,2.504640835,0.791766542,2.058742416,1.859397633,0
10.55352605,2.830331544,3.594787649,2.739135731,1.47355378,0.787343181,0.76197428,0.967779106,3.728724315,0.340624321,1.033293645,1.312380255,0.426316719,3.723128847,1.27009419,2.11304381,0.787343181,2.3456739,2.439536104,0
18.95984501,3.062097629,2.951692703,3.298340546,1.919613178,1.037403936,1.117440356,1.077150681,6.191783317,0.155681267,0.928375219,0.894902349,0.548462844,7.460784322,0.963944675,3.523492078,1.037403936,1.823277569,1.53764974,0
12.13265088,2.99615144,3.465533421,2.829487332,1.587863156,0.864557076,0.81646517,0.944373937,4.049411762,0.285636952,1.058902581,1.22479199,0.437886928,4.365504666,1.156661634,2.403296655,0.864557076,2.283694572,2.182513907,0
13.88156205,2.788958993,3.322996064,3.042865717,1.883727474,0.839290489,0.915699465,1.091039963,4.977327414,0.239381998,0.916556711,1.092061357,0.497854727,5.01671405,1.191482583,2.618737512,0.839290489,2.008618068,1.764053511,0
26.76694968,2.646711868,3.11850022,2.677249097,1.447959893,0.848713061,0.858505342,1.011537799,10.11328434,0.116505626,0.988593803,1.164815117,0.464379984,9.431989569,1.17825452,5.075040333,0.848713061,2.15340892,2.153720027,0
14.13950626,3.435886453,3.35410844,2.845051964,1.843850491,1.024381446,0.848228975,0.828040159,4.115242588,0.237215386,1.207670895,1.178926952,0.419006495,5.239959597,0.976198861,2.835124689,1.024381446,2.386597847,1.819078313,0
355.5164788,4.473889149,4.024982755,4.352710302,3.350522597,1.111530017,1.081423342,0.972914204,79.46474912,0.011321508,1.02783986,0.924707246,0.512151536,89.43898394,0.899660814,42.97010711,1.111530017,1.952547106,1.201299988,1
14.27576836,3.159511169,3.366063528,3.016294863,1.808571024,0.938636821,0.896089702,0.954671372,4.518347172,0.235788607,1.047480871,1.115959706,0.462226701,5.179723847,1.065374783,2.731792616,0.938636821,2.163440577,1.861172983,1
10.72982856,2.701241937,3.747325387,3.144966841,1.832769798,0.720845312,0.839256407,1.164266998,3.972183465,0.349243734,0.858909513,1.191530969,0.487700086,3.584175139,1.387260184,1.948708796,0.720845312,2.050440482,2.044624148,1
12.33944551,2.323060888,3.297782139,2.54774047,1.394611913,0.704431278,0.772561789,1.096717044,5.311718508,0.267255294,0.911812218,1.294394848,0.453266611,4.446171937,1.419584892,2.508331142,0.704431278,2.206207066,2.364659377,0
11.47751785,2.569012429,3.50290197,2.830582877,1.617462253,0.733395468,0.808067968,1.10181751,4.46767704,0.305196822,0.907591313,1.237519663,0.466176348,4.009969562,1.363520834,2.217820144,0.733395468,2.145110976,2.165677724,0
9.13129588,4.01540548,7.192767391,3.55898784,2.133941936,0.55825599,0.494800909,0.886333362,2.274065701,0.787704997,1.128243664,2.021014883,0.31753506,1.827766789,1.791292916,1.222749316,0.55825599,3.149258546,3.370648127,0
12.94032574,4.068061241,6.955442424,3.926674212,2.209824749,0.584874548,0.564547008,0.965244616,3.180956474,0.53750134,1.036006814,1.771331679,0.356209272,2.445335026,1.709768367,1.562966797,0.584874548,2.807338493,3.14750861,0
29.35741858,3.585841828,4.067835657,3.484909378,2.714834464,0.881510988,0.856698665,0.971852509,8.187036681,0.138562444,1.028962719,1.167271575,0.455324827,8.09847378,1.134415808,4.361759897,0.881510988,2.196234293,1.498373367,0
15.59328436,3.829869388,3.628966644,3.137549506,1.818161724,1.055360868,0.864584829,0.819231464,4.071492466,0.232726253,1.220656242,1.156624505,0.420648677,5.352254691,0.947543187,2.87048066,1.055360868,2.377280747,1.995953713,0
27.32499751,3.602373957,3.611155141,2.727062516,1.873742978,0.997568317,0.755177335,0.757018163,7.585275109,0.132155735,1.320972268,1.324192284,0.378048314,8.564398445,1.00243761,4.879506061,0.997568317,2.645164552,1.927241454,0
11.665609,2.681239557,2.797970613,3.484217332,2.371627164,0.9582801,1.245265878,1.299480057,4.350826829,0.239847796,0.769538551,0.803041356,0.635897734,5.127590866,1.043536227,2.283734375,0.9582801,1.572579907,1.179768327,0
10.27763666,2.964262601,3.086745483,2.745845507,1.885529886,0.960319734,0.889560063,0.92631655,3.467181571,0.300336117,1.079544568,1.124151186,0.45378315,4.289922617,1.041319849,2.270328793,0.960319734,2.203695754,1.637070569,0
13.67588844,2.463844978,3.389711924,2.500202601,1.385764082,0.726859696,0.73758557,1.014756458,5.550628617,0.247860454,0.985458129,1.355774897,0.42712536,4.761387923,1.375781332,2.740232197,0.726859696,2.341233026,2.446095961,1
10.81442323,2.252768236,3.191930154,2.656512231,1.571083191,0.705769903,0.832258885,1.179221275,4.800504132,0.295154914,0.848017265,1.201549203,0.48790806,4.093821241,1.416892383,2.234302845,0.705769903,2.049566468,2.031674816,1
9.628072164,4.00590535,7.229005988,3.508413226,2.102343464,0.554143316,0.485324432,0.875810315,2.403469709,0.750825904,1.141799752,2.060477351,0.312277785,1.88600999,1.804587317,1.269762989,0.554143316,3.202277102,3.438546609,1
29.26248856,3.571346903,4.298497131,3.004358894,1.700215838,0.830836172,0.698932395,0.841239727,8.193684162,0.146894449,1.188721797,1.430753543,0.381755837,7.638445359,1.20360672,4.496026671,0.830836172,2.619475339,2.528206734,0
