delta,theta,alpha,beta,gamma,EEGI2,heart rat2,PEI2,AI2,NA2,ELI2,BP2,CNSA2,LFHFR2,DS2,SYN2,VI2,ARI2,AGR2,Label
62.515,3.6173,2.4897,2.1488,1.5308,1.4529,0.8631,0.594,17.2821,0.0398,1.6834,1.1587,0.3519,26.562,0.6883,14.2571,1.4529,2.8421,1.6264,0
61.919,4.4849,2.918,2.3574,1.5979,1.537,0.8079,0.5256,13.8062,0.0471,1.9025,1.2378,0.3184,22.7569,0.6506,12.5876,1.537,3.1403,1.8262,0
74.4666,5.4203,3.229,2.7351,1.6621,1.6786,0.847,0.5046,13.7385,0.0434,1.9817,1.1806,0.3162,24.7404,0.5957,13.3945,1.6786,3.1623,1.9428,0
98.8935,4.2012,2.8547,2.4105,1.6442,1.4717,0.8444,0.5738,23.5391,0.0289,1.7429,1.1843,0.3416,36.1135,0.6795,19.5801,1.4717,2.9271,1.7362,0
295.8771,13.5591,9.0057,5.7617,3.6705,1.5056,0.6398,0.4249,21.8213,0.0304,2.3533,1.563,0.2553,34.3599,0.6642,20.9539,1.5056,3.9163,2.4535,0
215.7239,8.0862,6.3877,6.6988,4.9692,1.2659,1.0487,0.8284,26.6781,0.0296,1.2071,0.9536,0.4628,35.0376,0.79,17.1024,1.2659,2.1607,1.2855,0
160.756,11.6474,6.8544,6.6527,5.2464,1.6992,0.9706,0.5712,13.8019,0.0426,1.7508,1.0303,0.3596,25.1521,0.5885,12.7639,1.6992,2.7811,1.3065,0
103.1391,7.2043,4.3412,4.5309,3.5961,1.6595,1.0437,0.6289,14.3164,0.0421,1.59,0.9581,0.3924,25.4175,0.6026,12.4371,1.6595,2.5482,1.2072,0
49.8322,4.0395,2.4144,2.1348,1.5143,1.6731,0.8842,0.5285,12.3361,0.0485,1.8923,1.131,0.3308,22.3124,0.5977,11.8421,1.6731,3.0233,1.5945,1
73.6569,3.8806,2.685,2.1347,1.7486,1.4453,0.795,0.5501,18.9807,0.0365,1.8179,1.2578,0.3251,28.878,0.6919,16.0876,1.4453,3.0757,1.5355,1
57.0547,4.0572,3.1006,2.3535,1.4836,1.3085,0.7591,0.5801,14.0627,0.0543,1.7239,1.3174,0.3288,19.71,0.7642,11.2049,1.3085,3.0413,2.0899,1
89.68074083,3.256035872,3.13754962,2.483126032,1.622687798,1.037763945,0.791422076,0.762622443,27.54292163,0.034985768,1.311264845,1.263548277,0.388377701,29.62081496,0.963610274,16.53480515,1.037763945,2.574813122,1.933551003,0
6.60428499,1.873603096,2.994800477,1.992084254,1.113515362,0.625618672,0.665180959,1.063237063,3.524911441,0.453463241,0.940524023,1.503350308,0.409186343,2.830869085,1.598417767,1.700036906,0.625618672,2.443874331,2.689500818,0
8.203055149,2.509550216,5.489212154,3.473640083,1.277159419,0.45717858,0.632812139,1.38416839,3.268735209,0.669166799,0.722455452,1.580247816,0.434272194,1.9515743,2.187329076,1.195222802,0.45717858,2.302703268,4.297985102,0
8.744874707,2.617793933,4.634664268,2.851028246,1.275912491,0.564829248,0.615153133,1.089095749,3.340551216,0.529986355,0.918192914,1.625611488,0.393111986,2.451670279,1.770446562,1.517918165,0.564829248,2.543804402,3.632431144,0
8.091346651,2.028668478,1.934730806,2.159144953,1.509707361,1.048553355,1.11599244,1.064316312,3.988501195,0.239111101,0.939570303,0.896063418,0.54477099,5.230709667,0.953694912,2.471988825,1.048553355,1.835633721,1.28152704,0
8.926348934,1.891719705,2.246083001,1.792699645,1.063177107,0.842230543,0.798144879,0.947656062,4.718642466,0.25162393,1.055235164,1.252905363,0.433249184,4.816415349,1.187323362,2.678546876,0.842230543,2.308140528,2.11261415,0
46.58856016,2.72998255,2.45510319,2.292828027,1.650378377,1.111962447,0.933902915,0.839869115,17.06551573,0.052697555,1.190661715,1.070775113,0.442196743,20.08817507,0.899310946,10.38737514,1.111962447,2.261436828,1.487600192,0
217.8732002,4.473628096,3.694540704,2.441081549,1.889770073,1.210875303,0.660726663,0.545660367,48.70167917,0.016957298,1.832641805,1.513485162,0.298852975,60.18253584,0.825848869,36.23867624,1.210875303,3.346126967,1.955021278,0
11.70542756,2.64609509,2.467529332,2.05618764,1.229398417,1.072366215,0.833298155,0.777064909,4.423660966,0.210802153,1.286893782,1.200050659,0.402099855,5.816150781,0.932517256,3.172506755,1.072366215,2.486944441,2.007103066,0
272.8401399,7.114212399,4.727161865,3.27733298,1.865829253,1.50496484,0.693298236,0.460674042,38.35141891,0.017325757,2.170732251,1.442380708,0.276769647,59.22250185,0.664467351,34.97464334,1.50496484,3.61311296,2.533544727,1
8.973424125,1.921437788,2.731375639,1.883657918,1.230469334,0.703468889,0.689637079,0.980337709,4.670161159,0.304384993,1.020056651,1.450038042,0.404842779,3.988781974,1.421526972,2.360732978,0.703468889,2.470094693,2.219783593,1
7.430506811,2.57151739,5.109942288,3.330440756,1.339546655,0.503238049,0.65175702,1.295126671,2.889541731,0.687697679,0.772125247,1.534314123,0.433568735,1.957365394,1.987131142,1.185020176,0.503238049,2.30643937,3.814680339,1
69.04549641,3.179530337,4.857705371,4.806930589,3.450673306,0.654533384,0.989547579,1.51183668,21.7156275,0.070355137,0.661447108,1.010562828,0.59808257,14.86813654,1.527805951,7.473124393,0.654533384,1.672009936,1.407755803,0
59.27925852,2.605191039,5.098603159,5.016831414,3.739029703,0.51096172,0.983961932,1.92570577,22.75428467,0.086009901,0.51929013,1.01629948,0.651215659,12.13753015,1.957093773,6.117824114,0.51096172,1.535589611,1.36361665,0
43.61235751,3.23399709,6.60348939,4.459715161,3.233011795,0.489740635,0.67535736,1.379010258,13.4855896,0.151413264,0.725157767,1.480697567,0.453338886,7.094181853,2.041897134,4.234429037,0.489740635,2.205855335,2.042519424,0
49.44443291,3.508874015,6.636524209,5.361457734,3.568644374,0.528721648,0.807871344,1.527970999,14.0912534,0.134221869,0.654462683,1.237820857,0.528462029,7.979072367,1.891354372,4.413517805,0.528721648,1.892283541,1.859676537,0
52.03329198,2.907334401,8.115583905,5.342784314,3.8871774,0.358240939,0.658336403,1.837691706,17.89725047,0.155969065,0.544160915,1.51898026,0.484697806,6.769768759,2.791417424,4.082265063,0.358240939,2.063141175,2.08778326,0
92.55349151,3.470490225,6.170164925,4.628161035,2.829462899,0.562463122,0.750087087,1.333575586,26.66870831,0.066665934,0.749863758,1.33317853,0.480067066,15.56262805,1.777894339,8.892487789,0.562463122,2.083042288,2.18068416,0
76.01410429,3.05333849,4.591178038,4.357304106,3.280753547,0.665044671,0.949060147,1.427062253,24.89540696,0.060399028,0.700740278,1.053673998,0.569990802,17.22160241,1.50365839,8.835849645,0.665044671,1.754414276,1.399427898,0
72.82497209,2.521241932,7.379706038,5.353514386,3.26032985,0.341645307,0.725437349,2.123364013,28.88456326,0.101334828,0.470950809,1.378478791,0.540707254,10.20992078,2.927012256,5.917294409,0.341645307,1.8494296,2.263484487,0
94.21353332,2.912425015,8.168941483,5.275825321,2.737069743,0.356524162,0.645839529,1.811488808,32.34882712,0.086706667,0.552032116,1.548372243,0.476098803,11.88966264,2.804858989,7.224071622,0.356524162,2.100404359,2.9845573,0
268.2928873,3.352647246,5.002655107,4.640947874,3.423404353,0.670173573,0.927696948,1.384263698,80.02419212,0.018646246,0.72240571,1.077938224,0.555449423,54.3002723,1.492150751,28.16846931,0.670173573,1.800343934,1.461310027,1
66.45229782,2.981537508,4.610219489,4.547701498,3.595613379,0.646723549,0.986439259,1.525287368,22.28792952,0.069376374,0.655614162,1.013747163,0.599031489,15.06085241,1.546255741,7.581833849,0.646723549,1.669361325,1.282178867,1
55.44472896,2.989489989,5.537261456,5.217818728,3.420789028,0.539886009,0.942310341,1.74538759,18.54655114,0.099869935,0.572938644,1.061221507,0.611935127,10.55290949,1.852242849,5.433173715,0.539886009,1.634160152,1.618708845,1
70.87742703,2.954161124,3.230359599,3.357167465,2.144378599,0.914499155,1.039255031,1.136419892,23.99240396,0.045576705,0.879956438,0.962227721,0.542833894,22.8555323,1.093494723,11.20778517,0.914499155,1.842184159,1.50643156,0
6.725879964,2.725502794,2.256463769,2.208545673,1.56488095,1.207864638,0.978764075,0.810325962,2.467757501,0.335489747,1.234071283,1.021696674,0.443308008,4.188581659,0.82790734,2.116766578,1.207864638,2.255767957,1.441939573,0
6.423430422,2.720309474,3.424963236,2.784723544,1.727001706,0.794259467,0.813066696,1.023678949,2.361286642,0.533198464,0.976868774,1.229911401,0.453148896,2.669733736,1.259034411,1.472496153,0.794259467,2.206780175,1.983184629,0
8.21627886,2.611106991,4.07345097,2.770534214,1.93675066,0.641006118,0.68014424,1.06105733,3.146664954,0.495778081,0.942456144,1.470276364,0.414467827,2.658037603,1.560047514,1.582029411,0.641006118,2.412732508,2.103239748,0
41.98530847,2.949028391,2.929581827,2.806054803,2.055011609,1.006638,0.957834588,0.951518409,14.23699704,0.069776356,1.050951816,1.044021601,0.477333026,15.33814022,0.993405773,7.834237027,1.006638,2.094973416,1.42557921,0
159.8395825,2.979812863,2.697625464,2.810337871,2.344883942,1.104605848,1.041782081,0.943125626,53.64081231,0.01687708,1.060304134,0.959893646,0.495001039,60.3565608,0.905300295,29.56072607,1.104605848,2.02019778,1.150430269,0
14.66374613,2.672347449,2.580952988,2.304362271,1.871781083,1.03541113,0.89283388,0.862298902,5.48721542,0.176009116,1.15969068,1.120029181,0.438650387,6.716935047,0.965799933,3.54861307,1.03541113,2.279719861,1.378875452,0
54.25323191,4.60169907,6.722288474,8.354622219,4.754417143,0.684543528,1.242824114,1.815551624,11.78982612,0.12390577,0.550796786,0.804619084,0.737780944,8.7551927,1.460827484,3.903646587,0.684543528,1.35541587,1.413903802,0
136.8757607,12.67058662,14.05178381,19.55513756,16.01180585,0.90170663,1.391648052,1.543349029,10.80263801,0.102660864,0.647941575,0.718572486,0.731789031,10.64251695,1.109008148,4.449867505,0.90170663,1.366514061,0.877588945,0
14.00633692,2.742769112,2.726945902,2.999444218,1.899952867,1.005802539,1.099928024,1.093582469,5.106640897,0.194693725,0.914425778,0.909150397,0.548373034,6.14207492,0.994230936,2.92489783,1.005802539,1.823576175,1.435270289,1
7.130802346,2.812785828,2.482218364,2.317467578,1.543041316,1.133174208,0.933627602,0.823904741,2.535138749,0.348098046,1.213732548,1.07109087,0.437670584,4.005928051,0.882476845,2.071716419,1.133174208,2.284823418,1.608653209,1
6.386466439,2.579794522,3.576549314,2.860348737,1.773429584,0.721308249,0.799750957,1.108750605,2.47557175,0.560020059,0.901916081,1.250389251,0.464618094,2.506958572,1.386369838,1.392947486,0.721308249,2.152305332,2.016741656,1
22.44481012,2.886905819,3.783706346,3.366845394,2.229635344,0.762983582,0.889827351,1.166247049,7.774694265,0.168578229,0.857451258,1.123813512,0.504728098,6.694947658,1.310644192,3.542623962,0.762983582,1.98126477,1.697006802,0
11.60469862,2.867254048,3.880965403,3.597840775,2.521808804,0.738799178,0.927047887,1.254803626,4.047321383,0.334430521,0.796937449,1.078692929,0.533154086,3.728956886,1.353547798,1.93506187,0.738799178,1.875630377,1.538961001,0
27.83400418,4.198363246,5.767461092,3.46652728,2.358933374,0.727939587,0.601049097,0.82568541,6.629727478,0.207209177,1.211115017,1.663757596,0.347841499,5.553980671,1.373740373,3.46896337,0.727939587,2.874872613,2.444944464,0
56.88732092,4.804393318,5.690145495,4.124939496,2.844503839,0.844335759,0.724926893,0.858576562,11.84068771,0.100024846,1.164718494,1.379449444,0.393055814,10.84185181,1.184362961,6.285397864,0.844335759,2.544167938,2.000400005,0
234.2435918,6.08799256,5.758101567,5.233440065,3.82679034,1.057291625,0.908882903,0.859633124,38.47632688,0.024581682,1.163286956,1.100251746,0.441786129,41.73798978,0.945812845,21.86513889,1.057291625,2.263538701,1.504681745,0
187.4723131,6.683202301,6.391269377,6.9485676,4.752685954,1.04567683,1.087196798,1.039706309,28.05127013,0.034091804,0.961810072,0.919796675,0.531460679,30.37824005,0.956318407,14.55456433,1.04567683,1.881606747,1.344769976,0
63.85590866,3.744284147,5.408890894,5.497008046,4.335950453,0.692246196,1.016291168,1.46810654,17.05423684,0.084704627,0.681149475,0.983969979,0.600557514,12.49797678,1.444572762,6.198498003,0.692246196,1.665119455,1.247452191,0
251.1219998,9.693039379,7.203612874,6.376479731,4.033111494,1.345580273,0.885178013,0.657841104,25.90745688,0.02868571,1.520123922,1.129716266,0.377381249,36.20614318,0.743173796,19.20568929,1.345580273,2.649840189,1.78611796,0
24.56402439,5.72138137,5.716632144,5.758938166,5.112710257,1.000830773,1.007400515,1.006564288,4.293373017,0.232723761,0.993478521,0.99265385,0.503491114,5.29777061,0.999169916,2.639119882,1.000830773,1.986132371,1.118121673,0
139.4150262,4.074753469,3.623242967,3.841893087,2.476323674,1.124615022,1.060346524,0.942852891,34.21434627,0.025988899,1.060610844,0.943087922,0.499077015,39.60258281,0.889193173,19.22132143,1.124615022,2.003698766,1.463154031,1
11.44190889,2.94199747,3.718124496,3.493868538,2.335462826,0.791258462,0.939685732,1.187583801,3.889163403,0.32495666,0.84204584,1.064185574,0.524595279,3.868591914,1.263809549,1.994442631,0.791258462,1.906231414,1.592028978,1
12.79100897,3.218176152,4.457872261,3.572534863,2.40415557,0.721908562,0.80139911,1.110111658,3.974614305,0.348516076,0.900810286,1.247817707,0.465413279,3.591216658,1.385216983,1.993570796,0.721908562,2.148627993,1.854236188,1
175.9216246,3.046478961,2.383168099,2.521029933,1.645392686,1.278331546,1.057848137,0.827522515,57.74588528,0.01354676,1.208426335,0.945315273,0.464308252,75.09671837,0.782269672,36.49283785,1.278331546,2.153741608,1.448388655,0
6.510941159,2.33728285,2.493721583,2.179585672,1.346751684,0.937266961,0.874029277,0.932529698,2.785688158,0.383004779,1.072351906,1.144126434,0.45116615,3.548200437,1.066931879,1.893353792,0.937266961,2.216478341,1.851656554,0
7.6093724,2.034623806,4.174180832,2.628669381,1.595069438,0.487430681,0.629744969,1.291968261,3.73994071,0.548557833,0.774012822,1.587944404,0.423377692,2.310392528,2.05157377,1.417640534,0.487430681,2.361957226,2.616927347,0
6.821027236,2.172968334,5.188462786,2.712064023,1.476652718,0.418807732,0.522710509,1.248091829,3.139036648,0.760657099,0.801223097,1.913104832,0.368415323,1.733460553,2.387730509,1.138404538,0.418807732,2.714327928,3.513664875,0
9.260692226,2.34545459,2.580074652,2.187873496,1.57436273,0.909064623,0.847988446,0.932814264,3.948357076,0.278604945,1.072024774,1.17926135,0.44419054,4.498376357,1.100031808,2.434201559,0.909064623,2.251286124,1.638805723,0
8.154026139,2.187516454,2.689157869,2.095016086,1.422438208,0.813457804,0.779060281,0.957714436,3.727526768,0.3297951,1.044152581,1.283597719,0.429599343,3.845643542,1.229320065,2.161615085,0.813457804,2.3277503,1.890527022,0
11.36076113,2.702656064,3.348023778,2.591203284,1.376974329,0.807239209,0.773950084,0.95876176,4.203554155,0.294700658,1.043011979,1.292072991,0.428249941,4.200512938,1.238790174,2.367886772,0.807239209,2.33508497,2.431435145,0
12.4514964,2.281677967,2.288599656,2.250022827,1.454557226,0.996975579,0.983143916,0.986126377,5.457166427,0.183801174,1.014068809,1.017145083,0.492316444,6.437637238,1.003033596,3.24617754,0.996975579,2.031213892,1.573399531,0
11.08173692,2.720445202,2.531266581,2.400782062,1.589196248,1.074736744,0.948450898,0.882496019,4.073501246,0.228417855,1.133149587,1.054350839,0.457142768,5.452678207,0.930460418,2.798468369,1.074736744,2.187500426,1.592796727,0
356.8584162,3.528076765,2.560957438,2.544423166,2.205919687,1.37763975,0.993543715,0.721192688,101.1481439,0.007176396,1.386591983,1.00649824,0.417869744,140.7233434,0.725879171,70.58954482,1.37763975,2.393090223,1.160947723,1
11.28968338,2.723113096,2.520346405,2.232072032,1.545342547,1.080451914,0.88562113,0.819676581,4.14587385,0.22324332,1.219993377,1.129151017,0.425686902,5.55986925,0.925538645,2.948561172,1.080451914,2.349144394,1.630930573,1
6.087182219,2.130294822,4.037337306,2.563430637,1.603024977,0.527648463,0.634931006,1.203322005,2.857436518,0.66325225,0.831032754,1.574974274,0.415626384,2.035370448,1.895201201,1.244927425,0.527648463,2.406007028,2.518574174,1
9.448308596,2.877620341,3.394525533,2.475257123,1.22847952,0.847723876,0.729190898,0.860175016,3.283375664,0.359273356,1.16255411,1.371382998,0.394642786,3.631119818,1.179629392,2.099895287,0.847723876,2.533937108,2.763192611,0
36.4996783,2.133293002,4.449805341,2.928734802,1.227053135,0.479412657,0.658171443,1.372870393,17.10954766,0.12191355,0.728400878,1.519360967,0.444886989,8.681946364,2.085885688,5.235855678,0.479412657,2.247761845,3.62641618,0
30.83742411,4.536250223,17.88005121,4.641025688,1.579909699,0.253704543,0.259564452,1.023097373,6.797998918,0.579816626,0.977424071,3.852607681,0.207037976,1.978387752,3.941592799,1.570691956,0.253704543,4.830031753,11.31713492,0
38.46968353,4.85739659,10.89372564,3.262174113,1.386962893,0.445889382,0.299454404,0.671588999,7.919815237,0.283176898,1.489005927,3.339406561,0.207107409,3.977250902,2.242708709,3.060708318,0.445889382,4.828412489,7.854374252,0
10.39686714,3.017218277,3.352642336,2.708774667,1.623639999,0.899952329,0.807952175,0.897772192,3.445845207,0.322466594,1.113868316,1.237697021,0.425248656,4.001048747,1.111169968,2.213027978,0.899952329,2.351565337,2.064892672,0
26.57482223,2.669747302,3.311944747,2.163153544,1.366434149,0.80609657,0.653136966,0.810246551,9.954059028,0.124627165,1.234192233,1.531072427,0.361629038,8.830029415,1.240546154,5.341377996,0.80609657,2.76526466,2.423786576,0
47.97816527,3.254605843,3.494806626,2.429798982,1.348030549,0.931269221,0.695259922,0.746572427,14.74162083,0.072841606,1.339454773,1.438311009,0.360001555,14.65968696,1.07380334,8.647456811,0.931269221,2.777765782,2.592527764,0
17.57453184,2.448150049,2.574866445,2.187915715,1.166550296,0.950787197,0.849720077,0.893701641,7.178698806,0.14651124,1.118941663,1.176858152,0.435578047,7.77620211,1.051760061,4.203988595,0.950787197,2.295799815,2.207248547,0
14.07629011,2.944510432,2.948939588,2.059270488,1.146930484,0.998498051,0.698308808,0.699359209,4.780519692,0.209496932,1.429880363,1.4320312,0.349416807,5.771837648,1.001504208,3.398579588,0.998498051,2.861911563,2.571158086,0
12.16196674,3.16144353,3.559704839,2.509272499,1.248381248,0.88811957,0.70491027,0.793710998,3.846966307,0.292691545,1.259904427,1.418620274,0.373339846,4.304685631,1.125974513,2.524875184,0.88811957,2.678524701,2.851456512,1
34.6553907,2.463676534,3.81188282,2.829169049,1.174858463,0.646314866,0.742197277,1.148352476,14.06653439,0.109993936,0.870812769,1.347350672,0.450823407,9.737725159,1.547233481,5.589335541,0.646314866,2.218163441,3.244546419,1
32.3369383,4.44163136,17.8217339,4.708824958,1.565427318,0.249225546,0.264218116,1.060156635,7.280419215,0.551126199,0.943256842,3.784751834,0.211505534,2.063691999,4.01242977,1.632386036,0.249225546,4.728008677,11.38458087,1
110.9410296,3.118819706,5.347183482,4.231781205,3.230112584,0.583264015,0.791403777,1.356853426,35.57147898,0.04819843,0.736999281,1.263577492,0.499855848,21.33082766,1.71448945,11.90732538,0.583264015,2.000576773,1.655417061,0
